,TITLE,ASSIGNMENT,RACE/ETHNICITY,AGE,YEARS_IN_SERVICE,DEGREE,CITY_RESIDENT?,AGENCY,FIRST_NAME,LAST_NAME,EMAIL,GENDER,IP_ADDRESS
452,POLICE OFFICER,HOMICIDE SECTION,WHITE,38.0,18.0,1 YEAR COLLEGE OR LESS,NO,BPD,Piotr,Siely,psielypo@umn.edu,MALE,218.235.224.96
453,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,36.0,14.0,HGH SCHOOL GRADUATE,NO,BPD,Lesley,Richt,lrichtpp@europa.eu,MALE,13.200.64.4
454,POLICE OFFICER,HOMICIDE SECTION,WHITE,48.0,17.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Lyon,Hadwin,lhadwinpq@ifeng.com,MALE,253.175.116.27
455,POLICE OFFICER,HOMICIDE SECTION,OTHER HISPANIC,53.0,14.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Kippie,Senechault,ksenechaultps@hp.com,MALE,188.11.157.247
456,POLICE OFFICER,HOMICIDE SECTION,WHITE,43.0,20.0,HGH SCHOOL GRADUATE,NO,BPD,Mark,Coburn,mcoburnpt@over-blog.com,MALE,223.117.242.137
457,POLICE OFFICER,HOMICIDE SECTION,WHITE,33.0,10.0,HGH SCHOOL GRADUATE,NO,BPD,Corty,Utteridge,cutteridgepw@chronoengine.com,MALE,18.214.29.181
458,POLICE OFFICER,HOMICIDE SECTION,WHITE,43.0,21.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Care,Scrivner,cscrivnerpy@rakuten.co.jp,MALE,43.162.160.17
459,POLICE OFFICER,HOMICIDE SECTION,WHITE,41.0,17.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Inness,Rickcord,irickcordpz@ezinearticles.com,MALE,183.218.27.213
460,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,44.0,21.0,HGH SCHOOL GRADUATE,YES,BPD,Morton,Salvati,msalvatiq0@ovh.net,MALE,25.54.108.180
461,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,43.0,18.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Siward,Halversen,shalversenq4@cbslocal.com,MALE,34.47.186.232
462,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,44.0,16.0,1 YEAR COLLEGE OR LESS,NO,BPD,Eli,Hubane,ehubaneq8@ebay.com,MALE,155.165.84.204
463,POLICE OFFICER,HOMICIDE SECTION,WHITE,43.0,17.0,HGH SCHOOL GRADUATE,NO,BPD,Gunter,Farnall,gfarnallqa@posterous.com,MALE,99.77.139.109
464,POLICE OFFICER,HOMICIDE SECTION,WHITE,48.0,21.0,1 YEAR COLLEGE OR LESS,NO,BPD,Dov,Augustine,daugustineqd@printfriendly.com,MALE,255.168.33.187
465,POLICE OFFICER,HOMICIDE SECTION,CHINESE,43.0,10.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Zacharie,Drayson,zdraysonqf@tripadvisor.com,MALE,235.49.124.58
466,POLICE OFFICER,HOMICIDE SECTION,WHITE,49.0,24.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Shea,Hrishchenko,shrishchenkoqh@webmd.com,MALE,131.128.86.215
467,POLICE OFFICER,HOMICIDE SECTION,WHITE,47.0,14.0,HGH SCHOOL GRADUATE,NO,BPD,Daron,Dishman,ddishmanqk@usda.gov,MALE,154.154.118.157
468,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,47.0,11.0,1 YEAR COLLEGE OR LESS,NO,BPD,Scot,Perse,sperseqm@sina.com.cn,MALE,19.23.45.173
469,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,41.0,17.0,1 YEAR COLLEGE OR LESS,NO,BPD,Benedicto,Bellefonte,bbellefonteqq@boston.com,MALE,210.217.150.73
470,POLICE OFFICER,HOMICIDE SECTION,WHITE,60.0,34.0,4 YEARS COLLEGE,NO,BPD,Nolly,Salzberg,nsalzbergqr@freewebs.com,MALE,28.84.165.181
471,POLICE OFFICER,HOMICIDE SECTION,WHITE,34.0,13.0,HGH SCHOOL GRADUATE,NO,BPD,Noland,Gresty,ngrestyqs@google.es,MALE,13.67.51.3
472,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,47.0,26.0,3 YEARS COLLEGE,NO,BPD,Reynold,Dunbobbin,rdunbobbinqu@yolasite.com,MALE,145.96.156.70
473,POLICE OFFICER (EID),HOMICIDE SECTION,AFRICAN AMERICAN,38.0,15.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Hill,Daniau,hdaniauqv@fda.gov,MALE,69.6.113.224
474,POLICE SERGEANT,HOMICIDE SECTION,AFRICAN AMERICAN,40.0,15.0,B.A. OR B.S. COMPLETED & RECEIVED,YES,BPD,Robin,Markova,rmarkovaqx@delicious.com,MALE,185.54.215.191
475,POLICE SERGEANT,HOMICIDE SECTION,OTHER HISPANIC,43.0,21.0,1 YEAR COLLEGE OR LESS,NO,BPD,Larry,Davidescu,ldavidescuqy@accuweather.com,MALE,65.76.132.17
476,POLICE SERGEANT,HOMICIDE SECTION,WHITE,45.0,21.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Dannel,Bradneck,dbradneckqz@clickbank.net,MALE,108.64.14.237
477,POLICE SERGEANT,HOMICIDE SECTION,WHITE,46.0,22.0,HGH SCHOOL GRADUATE,NO,BPD,Edvard,Ruller,erullerr1@ted.com,MALE,107.106.139.46
478,POLICE SERGEANT,HOMICIDE SECTION,WHITE,51.0,27.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Skelly,Andreaccio,sandreaccior2@paypal.com,MALE,212.81.128.130
479,POLICE SERGEANT,HOMICIDE SECTION,AFRICAN AMERICAN,45.0,19.0,1 YEAR COLLEGE OR LESS,NO,BPD,Clement,Gammel,cgammelr4@utexas.edu,MALE,3.92.96.43
480,POLICE SERGEANT,HOMICIDE SECTION,WHITE,45.0,15.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Kaine,Bowbrick,kbowbrickra@foxnews.com,MALE,42.184.35.48
481,POLICE SERGEANT,HOMICIDE SECTION,AFRICAN AMERICAN,49.0,27.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Mose,Daintith,mdaintithrb@bizjournals.com,MALE,133.252.39.139
482,POLICE LIEUTENANT,HUMAN RESOURCES SEC,WHITE,44.0,20.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Thornton,Piscopo,tpiscopord@google.com,MALE,72.226.234.128
483,POLICE LIEUTENANT,HUMAN RESOURCES SEC,WHITE,43.0,19.0,1 YEAR COLLEGE OR LESS,NO,BPD,Vincenz,Borg,vborgre@wordpress.com,MALE,142.114.221.58
484,POLICE MAJOR/DIRECTOR,HUMAN RESOURCES SEC,WHITE,47.0,17.0,A.A. COMPLETED & RECEIVED,NO,BPD,Alfredo,Spellworth,aspellworthrf@jigsy.com,MALE,231.176.242.26
485,POLICE OFFICER,HUMAN RESOURCES SEC,AFRICAN AMERICAN,42.0,15.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Rossie,Huie,rhuierh@columbia.edu,MALE,219.131.64.251
486,POLICE OFFICER,HUMAN RESOURCES SEC,WHITE,43.0,5.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Noah,Sisneros,nsisnerosrj@google.es,MALE,209.203.71.152
487,POLICE OFFICER,HUMAN RESOURCES SEC,WHITE,45.0,21.0,HGH SCHOOL GRADUATE,NO,BPD,Paxton,Malicki,pmalickirl@admin.ch,MALE,113.206.100.134
488,POLICE OFFICER,HUMAN RESOURCES SEC,AFRICAN AMERICAN,47.0,15.0,A.A. COMPLETED & RECEIVED,YES,BPD,Hobart,Eyckelberg,heyckelbergrn@addthis.com,MALE,96.6.126.54
489,POLICE OFFICER,HUMAN RESOURCES SEC,AFRICAN AMERICAN,46.0,22.0,HIGH SCHOOL GED / EQUIVALENCY,YES,BPD,Herbie,Ucchino,hucchinoro@sciencedaily.com,MALE,232.231.2.68
